Namespace(batch_size=32, epochs=200, eval=0, exp_name='32121++', lr=0.001, model_path='checkpoints/32121+/best_model.t7', momentum=0.9, no_cuda=False, num_points=1024, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 2 devices
Train 181, loss: 1.317701, train acc: 0.998473, train avg acc: 0.997180
Test 181, loss: 1.426650, test acc: 0.931929, test avg acc: 0.907994
Train 182, loss: 1.316398, train acc: 0.998677, train avg acc: 0.997858
Test 182, loss: 1.425704, test acc: 0.931118, test avg acc: 0.903413
Train 183, loss: 1.317227, train acc: 0.997761, train avg acc: 0.996656
Test 183, loss: 1.423602, test acc: 0.935575, test avg acc: 0.909163
Max Acc:0.935575
Train 184, loss: 1.316231, train acc: 0.998066, train avg acc: 0.996955
Test 184, loss: 1.428638, test acc: 0.930308, test avg acc: 0.905157
Train 185, loss: 1.317527, train acc: 0.998371, train avg acc: 0.997461
Test 185, loss: 1.426031, test acc: 0.931524, test avg acc: 0.906744
Train 186, loss: 1.316877, train acc: 0.998270, train avg acc: 0.997855
Test 186, loss: 1.425535, test acc: 0.932334, test avg acc: 0.904326
Train 187, loss: 1.318034, train acc: 0.998270, train avg acc: 0.997282
Test 187, loss: 1.426786, test acc: 0.932334, test avg acc: 0.907203
Train 188, loss: 1.315505, train acc: 0.998575, train avg acc: 0.998050
Test 188, loss: 1.426649, test acc: 0.933144, test avg acc: 0.908703
Train 189, loss: 1.317164, train acc: 0.998575, train avg acc: 0.997540
Test 189, loss: 1.425258, test acc: 0.932739, test avg acc: 0.904576
Train 190, loss: 1.315918, train acc: 0.998168, train avg acc: 0.997467
Test 190, loss: 1.425031, test acc: 0.933549, test avg acc: 0.910035
Train 191, loss: 1.316141, train acc: 0.999084, train avg acc: 0.998548
Test 191, loss: 1.426158, test acc: 0.931118, test avg acc: 0.905453
Train 192, loss: 1.314643, train acc: 0.998677, train avg acc: 0.997955
Test 192, loss: 1.423140, test acc: 0.937196, test avg acc: 0.910407
Max Acc:0.937196
Train 193, loss: 1.315357, train acc: 0.998575, train avg acc: 0.997496
Test 193, loss: 1.426800, test acc: 0.929903, test avg acc: 0.905744
Train 194, loss: 1.315489, train acc: 0.998371, train avg acc: 0.997708
Test 194, loss: 1.426564, test acc: 0.930308, test avg acc: 0.903953
Train 195, loss: 1.314246, train acc: 0.998982, train avg acc: 0.998740
Test 195, loss: 1.426663, test acc: 0.932739, test avg acc: 0.907535
Train 196, loss: 1.315784, train acc: 0.998880, train avg acc: 0.998174
Test 196, loss: 1.429640, test acc: 0.931524, test avg acc: 0.907703
Train 197, loss: 1.315349, train acc: 0.998982, train avg acc: 0.998598
Test 197, loss: 1.426800, test acc: 0.932739, test avg acc: 0.906331
Train 198, loss: 1.314804, train acc: 0.998270, train avg acc: 0.997258
Test 198, loss: 1.425147, test acc: 0.933144, test avg acc: 0.907866
Train 199, loss: 1.315057, train acc: 0.998473, train avg acc: 0.997468
Test 199, loss: 1.425191, test acc: 0.935981, test avg acc: 0.909453
